Float value,Sign,Exponent,Mantissa,Hexadecimal,Binary,Notes,#column-names
numeric,numeric,numeric,numeric:base=16,numeric:base=16,numeric:base=2,string,#column-format
right,right,right,right,right,right,left,#column-align
32-bit IEEE floating point numbers and their encodings as various binary encodings,#table-title
"Final float value, without sign, is mantissa * pow(2.0,exponent)",#table-note
Mantissa shown with implicit bit that is not stored in the final encoding,#table-note

5.421010862427522e-20,0,-64,0x800000,1f800000,00011111100000000000000000000000,
6.776263578034403e-20,0,-64,0xa00000,1fa00000,00011111101000000000000000000000,
8.131516293641283e-20,0,-64,0xc00000,1fc00000,00011111110000000000000000000000,
9.486769009248164e-20,0,-64,0xe00000,1fe00000,00011111111000000000000000000000,
1.0842021724855044e-19,0,-63,0x800000,20000000,00100000000000000000000000000000,
1.3552527156068805e-19,0,-63,0xa00000,20200000,00100000001000000000000000000000,
1.6263032587282567e-19,0,-63,0xc00000,20400000,00100000010000000000000000000000,
1.8973538018496328e-19,0,-63,0xe00000,20600000,00100000011000000000000000000000,
2.168404344971009e-19,0,-62,0x800000,20800000,00100000100000000000000000000000,
2.710505431213761e-19,0,-62,0xa00000,20a00000,00100000101000000000000000000000,
3.2526065174565133e-19,0,-62,0xc00000,20c00000,00100000110000000000000000000000,
3.7947076036992655e-19,0,-62,0xe00000,20e00000,00100000111000000000000000000000,
4.336808689942018e-19,0,-61,0x800000,21000000,00100001000000000000000000000000,
5.421010862427522e-19,0,-61,0xa00000,21200000,00100001001000000000000000000000,
6.505213034913027e-19,0,-61,0xc00000,21400000,00100001010000000000000000000000,
7.589415207398531e-19,0,-61,0xe00000,21600000,00100001011000000000000000000000,
8.673617379884035e-19,0,-60,0x800000,21800000,00100001100000000000000000000000,
1.0842021724855044e-18,0,-60,0xa00000,21a00000,00100001101000000000000000000000,
1.3010426069826053e-18,0,-60,0xc00000,21c00000,00100001110000000000000000000000,
1.5178830414797062e-18,0,-60,0xe00000,21e00000,00100001111000000000000000000000,
1.734723475976807e-18,0,-59,0x800000,22000000,00100010000000000000000000000000,
2.168404344971009e-18,0,-59,0xa00000,22200000,00100010001000000000000000000000,
2.6020852139652106e-18,0,-59,0xc00000,22400000,00100010010000000000000000000000,
3.0357660829594124e-18,0,-59,0xe00000,22600000,00100010011000000000000000000000,
3.469446951953614e-18,0,-58,0x800000,22800000,00100010100000000000000000000000,
4.336808689942018e-18,0,-58,0xa00000,22a00000,00100010101000000000000000000000,
5.204170427930421e-18,0,-58,0xc00000,22c00000,00100010110000000000000000000000,
6.071532165918825e-18,0,-58,0xe00000,22e00000,00100010111000000000000000000000,
6.938893903907228e-18,0,-57,0x800000,23000000,00100011000000000000000000000000,
8.673617379884035e-18,0,-57,0xa00000,23200000,00100011001000000000000000000000,
1.0408340855860843e-17,0,-57,0xc00000,23400000,00100011010000000000000000000000,
1.214306433183765e-17,0,-57,0xe00000,23600000,00100011011000000000000000000000,
1.3877787807814457e-17,0,-56,0x800000,23800000,00100011100000000000000000000000,
1.734723475976807e-17,0,-56,0xa00000,23a00000,00100011101000000000000000000000,
2.0816681711721685e-17,0,-56,0xc00000,23c00000,00100011110000000000000000000000,
2.42861286636753e-17,0,-56,0xe00000,23e00000,00100011111000000000000000000000,
2.7755575615628914e-17,0,-55,0x800000,24000000,00100100000000000000000000000000,
3.469446951953614e-17,0,-55,0xa00000,24200000,00100100001000000000000000000000,
4.163336342344337e-17,0,-55,0xc00000,24400000,00100100010000000000000000000000,
4.85722573273506e-17,0,-55,0xe00000,24600000,00100100011000000000000000000000,
5.551115123125783e-17,0,-54,0x800000,24800000,00100100100000000000000000000000,
6.938893903907228e-17,0,-54,0xa00000,24a00000,00100100101000000000000000000000,
8.326672684688674e-17,0,-54,0xc00000,24c00000,00100100110000000000000000000000,
9.71445146547012e-17,0,-54,0xe00000,24e00000,00100100111000000000000000000000,
1.1102230246251565e-16,0,-53,0x800000,25000000,00100101000000000000000000000000,
1.3877787807814457e-16,0,-53,0xa00000,25200000,00100101001000000000000000000000,
1.6653345369377348e-16,0,-53,0xc00000,25400000,00100101010000000000000000000000,
1.942890293094024e-16,0,-53,0xe00000,25600000,00100101011000000000000000000000,
2.220446049250313e-16,0,-52,0x800000,25800000,00100101100000000000000000000000,
2.7755575615628914e-16,0,-52,0xa00000,25a00000,00100101101000000000000000000000,
3.3306690738754696e-16,0,-52,0xc00000,25c00000,00100101110000000000000000000000,
3.885780586188048e-16,0,-52,0xe00000,25e00000,00100101111000000000000000000000,
4.440892098500626e-16,0,-51,0x800000,26000000,00100110000000000000000000000000,
5.551115123125783e-16,0,-51,0xa00000,26200000,00100110001000000000000000000000,
6.661338147750939e-16,0,-51,0xc00000,26400000,00100110010000000000000000000000,
7.771561172376096e-16,0,-51,0xe00000,26600000,00100110011000000000000000000000,
8.881784197001252e-16,0,-50,0x800000,26800000,00100110100000000000000000000000,
1.1102230246251565e-15,0,-50,0xa00000,26a00000,00100110101000000000000000000000,
1.3322676295501878e-15,0,-50,0xc00000,26c00000,00100110110000000000000000000000,
1.5543122344752192e-15,0,-50,0xe00000,26e00000,00100110111000000000000000000000,
1.7763568394002505e-15,0,-49,0x800000,27000000,00100111000000000000000000000000,
2.220446049250313e-15,0,-49,0xa00000,27200000,00100111001000000000000000000000,
2.6645352591003757e-15,0,-49,0xc00000,27400000,00100111010000000000000000000000,
3.1086244689504383e-15,0,-49,0xe00000,27600000,00100111011000000000000000000000,
3.552713678800501e-15,0,-48,0x800000,27800000,00100111100000000000000000000000,
4.440892098500626e-15,0,-48,0xa00000,27a00000,00100111101000000000000000000000,
5.329070518200751e-15,0,-48,0xc00000,27c00000,00100111110000000000000000000000,
6.217248937900877e-15,0,-48,0xe00000,27e00000,00100111111000000000000000000000,
